Tên sản phẩm,Bộ VXL,Bộ nhớ RAM,Ổ cứng,Card màn hình,Kích thước màn hình,Cổng giao tiếp,Hệ điều hành,Kích thước,Màu sắc,Chất liệu,Giá niêm yết,Giá ưu đãi tháng 12,Bảo hành
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop Acer / Aspire\n\n\nLaptop Acer Aspire A315 59 51X8 NX.K6TSV.00F ,Core i5 1235U 1.3GHz,8Gb DDR4 3200,VGA onboard - Intel UHD Graphics,15.6inch Full HD,Windows 11 Home,15.990.000 ₫,12.990.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop Acer / Aspire\n\n\nLaptop Acer Aspire A715 76 57CY NH.QGESV.004 ,Core i5 12450H 3.3GHz,8Gb DDR4 3200,VGA onboard - Intel UHD Graphics,15.6inch Full HD,Windows 11 Home,16.999.000 ₫,14.490.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop Acer / Aspire\n\n\nLaptop Acer Aspire A514 56P 35X7 NX.KHRSV.001 ,Core i3 1315U 1.2GHz,8Gb (Onboard) DDR5 4800,VGA onboard - Intel UHD Graphics,14.0inch WUXGA,Windows 11 Home,12.990.000 ₫,10.690.000 ₫ [Giá đã có VAT]
 Acer Aspire A314 23M R4TX NX.KEXSV.001 ,Ryzen 5 7520U 2.8Ghz,8Gb (Onboard) DDR5 5200,VGA onboard - AMD Radeon Graphics,14.0inch Full HD,Windows 11 Home,13.490.000 ₫,11.690.000 ₫ [Giá đã có VAT]
 Acer Aspire Gaming A715 76G 5806 NH.QMFSV.002 ,Core i5 12450H 3.3GHz,16Gb (2x8Gb) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 3050 4Gb GDDR6,15.6inch Full HD,Windows 11 Home,22.990.000 ₫,19.990.000 ₫ [Giá đã có VAT]
 Acer Aspire A315-59-31BT NX.K6TSV.00L ,Core i3 1215U 1.2GHz,8Gb DDR4 3200,VGA onboard - Intel UHD Graphics,15.6inch Full HD,Windows 11 Home,10.990.000 ₫,8.690.000 ₫ [Giá đã có VAT]
 Acer Aspire Gaming A715 76G 73FM NH.QMYSV.004 ,Core i7 12650H 3.5GHz,16Gb (8Gb onboard + 1 khe rời) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 2050 4GB GDDR6,15.6inch Full HD,Windows 11 Home,25.690.000 ₫,23.490.000 ₫ [Giá đã có VAT]
 Acer Aspire A514 56P 55K5 NX.KHRSV.003 ,Core i5 1335U 1.3GHz,16Gb (Onboard) DDR5 6400,VGA onboard - Intel UHD Graphics,14.0inch WUXGA,Windows 11 Home,16.990.000 ₫,15.790.000 ₫ [Giá đã có VAT]
 Acer Aspire A5 SP14 51MTN 573X NX.KHKSV.002 ,Core i5 1335U 1.3GHz,16Gb (Onboard) DDR5 6400,VGA onboard - Intel UHD Graphics,14.0inch WUXGA Touch,Windows 11 Home,0.490.000 ₫,nBán hàng trực tuyến
 Acer Aspire A3 SP14 31PT 387Z NX.KENSV.001 ,Core i3 N305 1.25 GHz,8Gb (Onboard) DDR5 5200,VGA onboard - Intel UHD Graphics,14.0inch WUXGA Touch,Windows 11 Home,0.490.000 ₫,nBán hàng trực tuyến
 Acer Aspire A315 59 38PG NX.K6TSV.00A ,Core i3 1215U 1.2GHz,8Gb DDR4 3200,VGA onboard - Intel UHD Graphics,15.6inch Full HD,Windows 11 Home,12.990.000 ₫,10.690.000 ₫ [Giá đã có VAT]
 Acer Aspire A715 76 728X NH.QGESV.008 ,Core i7 12650H 3.5GHz,16Gb (2x8Gb) DDR4 3200,VGA onboard - Intel UHD Graphics,15.6inch Full HD,Windows 11 Home,20.490.000 ₫,19.590.000 ₫ [Giá đã có VAT]
 Acer Aspire Gaming A515 58GM 59LJ NX.KQ4SV.001 ,Core i5 13420H 2.1GHz,8Gb (Onboard) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 2050 4GB GDDR6,15.6inch Full HD,Windows 11 Home,20.490.000 ₫,16.990.000 ₫ [Giá đã có VAT]
 Acer Aspire A315 59 51X8 NX.K6TSV.00F ,Core i5 1235U 1.3GHz,8Gb DDR4 3200,VGA onboard - Intel UHD Graphics,15.6inch Full HD,Windows 11 Home,15.990.000 ₫,12.990.000 ₫ [Giá đã có VAT]
 Acer Aspire A715 76 57CY NH.QGESV.004 ,Core i5 12450H 3.3GHz,8Gb DDR4 3200,VGA onboard - Intel UHD Graphics,15.6inch Full HD,Windows 11 Home,16.999.000 ₫,14.490.000 ₫ [Giá đã có VAT]
 Acer Aspire A514 56P 35X7 NX.KHRSV.001 ,Core i3 1315U 1.2GHz,8Gb (Onboard) DDR5 4800,VGA onboard - Intel UHD Graphics,14.0inch WUXGA,Windows 11 Home,12.990.000 ₫,10.690.000 ₫ [Giá đã có VAT]
