Tên sản phẩm,Bộ VXL,Bộ nhớ RAM,Ổ cứng,Card màn hình,Kích thước màn hình,Cổng giao tiếp,Hệ điều hành,Kích thước,Màu sắc,Chất liệu,Giá niêm yết,Giá ưu đãi tháng 12,Bảo hành
 HP ENVY X360 13-BF0094TU 76B14PA ,Core i5 1230U 3.3GHz,16GB,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,29.590.000 ₫,22.990.000 ₫ [Giá đã có VAT]
 HP ENVY X360 13-BF0096TU 76B16PA ,Core i5 1230U 3.3GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,27.690.000 ₫,21.990.000 ₫ [Giá đã có VAT]
 HP ENVY X360 13-BF0090TU 76B13PA ,Core i7 1250U 3.5GHz,16GB,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,32.990.000 ₫,27.490.000 ₫ [Giá đã có VAT]
 HP ENVY 16-H0033TX 6K7F9PA ,Core i9 12900HK 3.8GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia,Khoảng 16 inch,Windows 11 Home,59.990.000 ₫,53.990.000 ₫ [Giá đã có VAT]
 HP ENVY X360 13-BF0092TU 76V59PA ,Core i7 1250U 3.5GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,32.590.000 ₫,26.390.000 ₫ [Giá đã có VAT]
 HP Envy X360 13-bf0094TU 76B14PA ,Core i5 1230U 3.3GHz,16GB,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,29.590.000 ₫,22.990.000 ₫ [Giá đã có VAT]
 HP Envy X360 13-bf0096TU 76B16PA ,Core i5 1230U 3.3GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,27.690.000 ₫,21.990.000 ₫ [Giá đã có VAT]
 HP Envy X360 13-bf0097TU 76B17PA ,Core i5 1230U 3.3GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,27.690.000 ₫,21.990.000 ₫ [Giá đã có VAT]
 HP Envy X360 13-bf0090TU 76B13PA ,Core i7 1250U 3.5GHz,16GB,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,32.990.000 ₫,27.490.000 ₫ [Giá đã có VAT]
 HP Envy X360 13-bf0097TU 76B17PA ,Core i5 1230U 3.3GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,27.690.000 ₫,21.990.000 ₫ [Giá đã có VAT]
 HP ENVY X360 13-BF0112TU 7C0N9PA ,Core i5 1230U 3.3GHz,16GB,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,29.590.000 ₫,24.690.000 ₫ [Giá đã có VAT]
 HP ENVY X360 13-BF0094TU 76B14PA ,Core i5 1230U 3.3GHz,16GB,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,29.590.000 ₫,22.990.000 ₫ [Giá đã có VAT]
 HP ENVY X360 13-BF0096TU 76B16PA ,Core i5 1230U 3.3GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,27.690.000 ₫,21.990.000 ₫ [Giá đã có VAT]
 HP ENVY X360 13-BF0090TU 76B13PA ,Core i7 1250U 3.5GHz,16GB,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,32.990.000 ₫,27.490.000 ₫ [Giá đã có VAT]
 HP ENVY 16-H0033TX 6K7F9PA ,Core i9 12900HK 3.8GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia,Khoảng 16 inch,Windows 11 Home,59.990.000 ₫,53.990.000 ₫ [Giá đã có VAT]
 HP ENVY X360 13-BF0092TU 76V59PA ,Core i7 1250U 3.5GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,32.590.000 ₫,26.390.000 ₫ [Giá đã có VAT]
 HP ENVY X360 13-BF0114TU 7C0P0PA ,Core i5 1230U 3.3GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,28.790.000 ₫,24.790.000 ₫ [Giá đã có VAT]
 HP ENVY X360 13-BF0097TU 76B17PA ,Core i5 1230U 3.3GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,27.690.000 ₫,21.990.000 ₫ [Giá đã có VAT]
 HP Envy X360 13-bf0112TU 7C0N9PA ,Core i5 1230U 3.3GHz,16GB,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,29.590.000 ₫,24.690.000 ₫ [Giá đã có VAT]
 HP Envy X360 13-bf0114TU 7C0P0PA ,Core i5 1230U 3.3GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,28.790.000 ₫,24.790.000 ₫ [Giá đã có VAT]
 HP Envy X360 13-bf0092TU 76V59PA ,Core i7 1250U 3.5GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,32.590.000 ₫,26.390.000 ₫ [Giá đã có VAT]
 HP Envy X360 13-bf0114TU 7C0P0PA ,Core i5 1230U 3.3GHz,8Gb (Onboard) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,13.3inch OLED Touch,Windows 11 Home,28.790.000 ₫,24.790.000 ₫ [Giá đã có VAT]
oom >>\nBán hàng trực tuyến\nKhuyến mãi\nMua trả góp\nXây dựng cấu hình\nIn hóa đơn điện tử\nTra cứu bảo hành\nTin tức\nĐăng ký\n| Đăng nhập\nSản phẩm\nBài viết\nGọi mua hàng: 1900 2164\nGiỏ hàng0\nDANH MỤC SẢN PHẨM\n100% chính hãng\nGiá ưu đãi nhất\nMiễn phí vận chuyển\nBảo hành nơi sử dụng\nHàng trưng bày giảm giá\nDEAL GIỜ VÀNG ,Core i3 1115G4 3.0GHz,4Gb DDR4 3200,VGA onboard - Intel UHD Graphics,15.6inch Full HD,Windows 11 Home,15.790.000 ₫,11.290.000 ₫ [Giá đã có VAT]
 HP Pavilion 14-dv2076TU 7C0P4PA ,Core i5 1235U 1.3GHz,8Gb (2x4Gb) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,14.0inch Full HD,Windows 11 Home,18.690.000 ₫,15.690.000 ₫ [Giá đã có VAT]
 HP Pavilion 14-dv2032TU 6K768PA ,Core i7 1255U 1.7GHz,8Gb (2x4Gb) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,14.0inch Full HD,Windows 11 Home,22.890.000 ₫,19.790.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng\n\n\nLaptop HP Pavilion 15-eg3091TU 8C5L2PA ,Core i7 1355U 1.7GHz,16Gb (2x8Gb) DDR4 3200,VGA onboard - Intel Iris Xe Graphics,15.6inch Full HD,Windows 11 Home,25.290.000 ₫,21.990.000 ₫ [Giá đã có VAT]
